665.2547999999999,0.2946018131809923
664.8352,0.29622455237601536
664.4156,0.2969135004682616
663.996,0.2971153291379066
663.5763999999999,0.2973316352940748
663.1568,0.2977040114045899
662.7372,0.29801706614014367
662.3176,0.2983328747537445
661.898,0.29845350221389005
661.4784,0.29847280001864673
661.0588,0.2984916966977809
660.6392,0.29838912856131694
660.2196,0.29853410705751826
659.8,0.29877039052817145
659.3804,0.2990470231894294
658.9608,0.2993212287341612
658.5412,0.2993533027937464
658.1216,0.29944633310255037
657.702,0.2994523527155628
657.2824,0.2993044370125786
656.8628,0.2994452841348446
656.4431999999999,0.29946505721275807
656.0236,0.2994968172791909
655.604,0.2998239002695822
655.1844,0.2997988838829998
654.7647999999999,0.2998395523856227
654.3452,0.29994930286561017
653.9256,0.2998389394197702
653.506,0.2998832000479102
653.0864,0.2998906911672641
652.6668,0.29982305274801657
652.2472,0.299832849352279
651.8276,0.29993101324893306
651.408,0.29987580445482365
650.9884,0.2997611928965258
650.5688,0.299915455878266
650.1492,0.3000996626781725
649.7296,0.3002077813450277
649.31,0.3003026733715331
648.8904,0.3004416714368217
648.4708,0.3005532607550627
648.0512,0.30067802396110477
647.6315999999999,0.30092326165182487
647.212,0.3010046792516252
646.7924,0.3008983224047682
646.3728,0.3009740832777707
645.9531999999999,0.3011684910038196
645.5336,0.3011344814631328
645.114,0.30125237907341706
644.6944,0.3012163455925477
644.2748,0.30103756874581916
643.8552,0.30112515786958616
643.4356,0.3012779160826631
643.016,0.3016211866679309
642.5964,0.3020096910108065
642.1768,0.3022211897070689
641.7572,0.3022012251749604
641.3376,0.3021555044258513
640.918,0.30206479536876973
640.4984,0.3021062016205056
640.0788,0.30236168357303783
639.6592,0.30254727508904883
639.2396,0.3027341548148896
638.8199999999999,0.3028021902180825
638.4004,0.3027344196939364
637.9808,0.30291824828731373
637.5612,0.3032419608206714
637.1415999999999,0.30346093365558036
636.722,0.3036065639147621
636.3024,0.30349700769310173
635.8828,0.30323137224616237
635.4632,0.3033019385818264
635.0436,0.30362276581186215
634.624,0.30392239297277057
634.2044,0.3044402337751916
633.7848,0.3047380150525219
633.3652,0.3048730593854967
632.9456,0.3050700552532233
632.526,0.3051482279653127
632.1064,0.3052155825855453
631.6868,0.3052831470039126
631.2672,0.3055283029194186
630.8476,0.3057252255847357
630.428,0.30607644993819716
630.0083999999999,0.3064657725471065
629.5888,0.30662766754883564
629.1692,0.3068535344653169
628.7496,0.3069572357457917
628.3299999999999,0.3071360932931114
627.9104,0.30730164116936265
627.4908,0.3074124713735119
627.0712,0.30777893663935485
626.6516,0.3079542180647851
626.232,0.30820360946279046
625.8124,0.3085842856773839
625.3928,0.30876697908960743
624.9732,0.3090803383326294
624.5536,0.3092641980606055
624.134,0.3092377185529542
